"target_piece","loc_removed","remove_value","file_removed","rank_removed"
"R","a1",668,1,1
"R","a1",731,1,1
"R","a1",656,1,1
"R","a1",613,1,1
"R","c1",649,3,1
"R","c1",653,3,1
"R","c1",706,3,1
"R","c1",779,3,1
"R","c1",797,3,1
"R","c1",728,3,1
"R","c1",758,3,1
"R","c1",704,3,1
"R","c1",676,3,1
"R","c1",646,3,1
"R","c1",647,3,1
"R","c1",693,3,1
"R","c2",684,3,2
"R","c2",699,3,2
"R","c2",622,3,2
"R","c2",670,3,2
"R","c8",1303,3,8
"R","c1",1323,3,1
"R","c8",870,3,8
"R","c8",738,3,8
"R","c8",740,3,8
"R","c8",745,3,8
"R","c8",633,3,8
"R","c8",900,3,8
"R","c8",766,3,8
"R","c8",618,3,8
"R","a1",641,1,1
"R","a1",647,1,1
"R","a1",659,1,1
"R","a1",700,1,1
"R","a1",670,1,1
"R","a1",683,1,1
"R","a1",676,1,1
"R","a1",688,1,1
"R","a1",723,1,1
"R","a1",691,1,1
"R","a1",681,1,1
"R","a1",709,1,1
"R","a1",691,1,1
"R","a1",685,1,1
"R","a1",676,1,1
"R","a1",649,1,1
"R","a1",661,1,1
"R","a1",712,1,1
"R","a1",645,1,1
"R","a1",657,1,1
"R","a1",714,1,1
"R","a1",743,1,1
"R","c1",683,3,1
"R","c1",730,3,1
"R","c1",713,3,1
"R","c1",731,3,1
"R","c1",698,3,1
"R","c1",710,3,1
"R","c1",709,3,1
"R","c1",730,3,1
"R","c1",683,3,1
"R","c1",695,3,1
"R","c1",752,3,1
"R","c1",716,3,1
"R","c1",709,3,1
"R","c1",724,3,1
"R","c1",654,3,1
"R","c1",697,3,1
"R","c1",693,3,1
"R","c1",631,3,1
"R","c1",651,3,1
"R","c1",751,3,1
"R","c1",718,3,1
"R","c1",815,3,1
"R","c1",861,3,1
"R","c1",783,3,1
"R","c1",838,3,1
"R","c1",956,3,1
"R","c1",1139,3,1
"R","c1",920,3,1
"R","c1",1027,3,1
"R","c1",1041,3,1
"R","c1",781,3,1
"R","c1",431,3,1
"R","c1",202,3,1
"R","c1",206,3,1
"R","c1",22,3,1
"R","d3",600,4,3
"R","d1",745,4,1
"R","d1",759,4,1
"R","d1",685,4,1
"R","d1",808,4,1
"R","d1",741,4,1
"R","d1",671,4,1
"R","d1",697,4,1
"R","d1",962,4,1
"R","d7",54,4,7
"R","a1",641,1,1
"R","a1",647,1,1
"R","a1",666,1,1
"R","a1",682,1,1
"R","a1",630,1,1
"R","a1",671,1,1
"R","a1",676,1,1
"R","a1",721,1,1
"R","a1",618,1,1
"R","a1",623,1,1
"R","d1",649,4,1
"R","d1",653,4,1
"R","d1",615,4,1
"R","d1",630,4,1
"R","d1",577,4,1
"R","d1",647,4,1
"R","d1",636,4,1
"R","d1",675,4,1
"R","d1",607,4,1
"R","d1",653,4,1
"R","d1",640,4,1
"R","d1",627,4,1
"R","d1",653,4,1
"R","d1",624,4,1
"R","d1",629,4,1
"R","d1",645,4,1
"R","d1",621,4,1
"R","d1",638,4,1
"R","d1",662,4,1
"R","d1",654,4,1
"R","d1",669,4,1
"R","d1",724,4,1
"R","d1",648,4,1
"R","d1",616,4,1
"R","d1",639,4,1
"R","d1",731,4,1
"R","d1",812,4,1
"R","d1",671,4,1
"R","d1",641,4,1
"R","d1",678,4,1
"R","d1",716,4,1
"R","d1",655,4,1
"R","d1",653,4,1
"R","d1",665,4,1
"R","d1",716,4,1
"R","d1",740,4,1
"R","d1",614,4,1
"R","d1",646,4,1
"R","d1",577,4,1
"R","d1",644,4,1
"R","d1",455,4,1
"R","d1",485,4,1
"R","d1",488,4,1
"R","d1",507,4,1
"R","d1",610,4,1
"R","d1",673,4,1
"R","d1",429,4,1
"R","d1",592,4,1
"R","d1",716,4,1
"R","d1",671,4,1
"R","d4",393,4,4
"R","d4",583,4,4
"R","c4",404,3,4
"R","c4",972,3,4
"R","b4",395,2,4
"R","f2",954,6,2
"R","f2",336,6,2
"R","f2",384,6,2
"R","f2",350,6,2
"R","f2",406,6,2
"R","f2",400,6,2
"R","f2",511,6,2
"R","c2",350,3,2
"R","c2",975,3,2
"R","a1",668,1,1
"R","a1",725,1,1
"R","a1",654,1,1
"R","a1",694,1,1
"R","a1",624,1,1
"R","a1",616,1,1
"R","a1",622,1,1
"R","a1",640,1,1
"R","a1",653,1,1
"R","a1",633,1,1
"R","a1",637,1,1
"R","a1",659,1,1
"R","a1",722,1,1
"R","a1",570,1,1
"R","a1",653,1,1
"R","a1",682,1,1
"R","a1",653,1,1
"R","a1",654,1,1
"R","a1",617,1,1
"R","a1",644,1,1
"R","a1",653,1,1
"R","a1",628,1,1
"R","a1",685,1,1
"R","a1",649,1,1
"R","a1",654,1,1
"R","a1",677,1,1
"R","a1",668,1,1
"R","a1",663,1,1
"R","a1",655,1,1
"R","a1",683,1,1
"R","a1",641,1,1
"R","a1",657,1,1
"R","a1",699,1,1
"R","a1",725,1,1
"R","a1",726,1,1
"R","a1",704,1,1
"R","c1",722,3,1
"R","a1",631,1,1
"R","a1",654,1,1
"R","a1",635,1,1
"R","a1",581,1,1
"R","a1",652,1,1
"R","a1",684,1,1
"R","a1",619,1,1
"R","a1",678,1,1
"R","a1",609,1,1
"R","a1",640,1,1
"R","a1",557,1,1
"R","a1",675,1,1
"R","a1",675,1,1
"R","a1",707,1,1
"R","a1",703,1,1
"R","a1",693,1,1
"R","a1",731,1,1
"R","a1",813,1,1
"R","d1",667,4,1
"R","d1",867,4,1
"R","e1",1008,5,1
"R","e1",654,5,1
"R","e1",1002,5,1
"R","e1",1015,5,1
"R","e1",1024,5,1
"R","e1",780,5,1
"R","e1",1092,5,1
"R","e1",818,5,1
"R","e1",813,5,1
"R","e1",798,5,1
"R","e1",782,5,1
"R","e1",853,5,1
"R","e1",790,5,1
"R","e1",861,5,1
"R","e1",884,5,1
"R","e1",1414,5,1
"R","e1",1963,5,1
"R","a1",583,1,1
"R","a1",676,1,1
"R","a1",636,1,1
"R","a1",662,1,1
"R","a1",625,1,1
"R","a1",631,1,1
"R","a1",636,1,1
"R","a1",637,1,1
"R","a1",629,1,1
"R","a1",646,1,1
"R","a1",600,1,1
"R","a1",668,1,1
"R","a1",664,1,1
"R","a1",653,1,1
"R","a1",640,1,1
"R","a1",629,1,1
"R","a1",623,1,1
"R","a1",645,1,1
"R","a1",655,1,1
"R","a1",683,1,1
"R","a1",639,1,1
"R","a1",662,1,1
"R","a1",623,1,1
"R","a1",638,1,1
"R","a1",585,1,1
"R","a1",660,1,1
"R","a1",718,1,1
"R","a1",672,1,1
"R","a1",679,1,1
"R","a1",703,1,1
"R","a1",703,1,1
"R","a1",708,1,1
"R","a1",628,1,1
"R","a1",790,1,1
"R","a1",679,1,1
"R","a1",720,1,1
"R","e1",601,5,1
"R","e1",677,5,1
"R","e1",672,5,1
"R","e1",754,5,1
"R","e1",860,5,1
"R","e1",756,5,1
"R","e1",979,5,1
"R","e1",793,5,1
"R","e1",1162,5,1
"R","e1",1172,5,1
"R","e1",497,5,1
"R","e1",841,5,1
"R","e1",865,5,1
"R","e1",847,5,1
"R","c1",839,3,1
"R","c1",819,3,1
"R","c1",816,3,1
"R","c1",906,3,1
"R","c1",833,3,1
"R","c1",806,3,1
"R","c1",839,3,1
"R","c1",913,3,1
"R","c1",885,3,1
"R","c1",837,3,1
"R","c1",906,3,1
"R","c1",821,3,1
"R","c1",764,3,1
"R","c1",986,3,1
"R","c1",1021,3,1
"R","c1",929,3,1
"R","c1",692,3,1
"R","c1",1157,3,1
"R","c1",940,3,1
"R","c1",900,3,1
"R","c1",647,3,1
"R","c1",507,3,1
"R","c1",641,3,1
"R","c1",831,3,1
"R","c1",835,3,1
"R","c1",1011,3,1
"R","b1",830,2,1
"R","b1",946,2,1
"R","b1",952,2,1
"R","b1",1032,2,1
"R","b6",938,2,6
"R","b6",1384,2,6
"R","a6",545,1,6
"R","a6",877,1,6
"R","a1",668,1,1
"R","a1",666,1,1
"R","a1",629,1,1
"R","a1",695,1,1
"R","a1",684,1,1
"R","a1",646,1,1
"R","a1",668,1,1
"R","a1",641,1,1
"R","a1",673,1,1
"R","a1",668,1,1
"R","a1",671,1,1
"R","a1",701,1,1
"R","a1",633,1,1
"R","a1",624,1,1
"R","a1",686,1,1
"R","a1",610,1,1
"R","a1",676,1,1
"R","a1",649,1,1
"R","a1",679,1,1
"R","a1",675,1,1
"R","a1",693,1,1
"R","a1",708,1,1
"R","a1",669,1,1
"R","a1",734,1,1
"R","c1",709,3,1
"R","c1",699,3,1
"R","c1",698,3,1
"R","c1",768,3,1
"R","c1",723,3,1
"R","c1",731,3,1
"R","c1",622,3,1
"R","c1",799,3,1
"R","c1",654,3,1
"R","c1",675,3,1
"R","c1",578,3,1
"R","c1",709,3,1
"R","c1",605,3,1
"R","c1",625,3,1
"R","c1",679,3,1
"R","c1",719,3,1
"R","c1",708,3,1
"R","c1",765,3,1
"R","c1",519,3,1
"R","c1",618,3,1
"R","c1",509,3,1
"R","c1",515,3,1
"R","c1",524,3,1
"R","c1",630,3,1
"R","c1",508,3,1
"R","c1",520,3,1
"R","c1",497,3,1
"R","c1",575,3,1
"R","c2",582,3,2
"R","c2",554,3,2
"R","c2",597,3,2
"R","c2",507,3,2
"R","c2",575,3,2
"R","c2",598,3,2
"R","c2",586,3,2
"R","c2",546,3,2
"R","c7",834,3,7
"R","c7",646,3,7
"R","a7",654,1,7
"R","a7",711,1,7
"R","c7",345,3,7
"R","c7",385,3,7
"R","c7",457,3,7
"R","c7",450,3,7
"R","c7",113,3,7
"R","c7",526,3,7
"R","a1",641,1,1
"R","a1",636,1,1
"R","a1",637,1,1
"R","a1",665,1,1
"R","a1",668,1,1
"R","a1",688,1,1
"R","a1",660,1,1
"R","a1",645,1,1
"R","a1",665,1,1
"R","a1",653,1,1
"R","a1",661,1,1
"R","a1",670,1,1
"R","a1",609,1,1
"R","a1",598,1,1
"R","a1",585,1,1
"R","a1",595,1,1
"R","a1",531,1,1
"R","a1",667,1,1
"R","a1",531,1,1
"R","a1",677,1,1
"R","a1",611,1,1
"R","a1",654,1,1
"R","a1",627,1,1
"R","a1",662,1,1
"R","a1",679,1,1
"R","a1",676,1,1
"R","a1",670,1,1
"R","a1",631,1,1
"R","d1",678,4,1
"R","d1",676,4,1
"R","d1",700,4,1
"R","d1",705,4,1
"R","d1",655,4,1
"R","d1",692,4,1
"R","d1",693,4,1
"R","d1",707,4,1
"R","d1",606,4,1
"R","d1",608,4,1
"R","d1",628,4,1
"R","d1",602,4,1
"R","d1",636,4,1
"R","d1",550,4,1
"R","d1",654,4,1
"R","d1",646,4,1
"R","d1",609,4,1
"R","d1",582,4,1
"R","d8",651,4,8
"R","f1",584,6,1
"R","f1",617,6,1
"R","f1",608,6,1
"R","f1",603,6,1
"R","f1",672,6,1
"R","f1",440,6,1
"R","f1",660,6,1
"R","f1",677,6,1
"R","f1",615,6,1
"R","f1",604,6,1
"R","f1",639,6,1
"R","d1",608,4,1
"R","d1",645,4,1
"R","d1",637,4,1
"R","d1",673,4,1
"R","d1",612,4,1
"R","d1",594,4,1
"R","d1",588,4,1
"R","d1",643,4,1
"R","d1",687,4,1
"R","d1",720,4,1
"R","c1",714,3,1
"R","c1",836,3,1
"R","c1",637,3,1
"R","c1",800,3,1
"R","c1",747,3,1
"R","c1",715,3,1
"R","c1",705,3,1
"R","c1",669,3,1
"R","c1",585,3,1
"R","c1",746,3,1
"R","c1",674,3,1
"R","c1",700,3,1
"R","c1",720,3,1
"R","c1",749,3,1
"R","c7",734,3,7
"R","c7",1350,3,7
"R","c7",1392,3,7
"R","c7",1365,3,7
"R","c7",1442,3,7
"R","c7",1314,3,7
"R","c7",1376,3,7
"R","c7",1343,3,7
"R","c7",1411,3,7
"R","c7",1327,3,7
"R","a1",668,1,1
"R","a1",666,1,1
"R","a1",629,1,1
"R","a1",682,1,1
"R","a1",627,1,1
"R","a1",651,1,1
"R","a1",630,1,1
"R","a1",683,1,1
"R","a1",691,1,1
"R","a1",668,1,1
"R","a1",629,1,1
"R","a1",638,1,1
"R","a1",586,1,1
"R","a1",634,1,1
"R","a1",635,1,1
"R","a1",711,1,1
"R","a1",675,1,1
"R","a1",684,1,1
"R","a1",698,1,1
"R","a1",711,1,1
"R","a1",677,1,1
"R","a1",683,1,1
"R","a1",697,1,1
"R","a1",689,1,1
"R","a1",679,1,1
"R","a1",749,1,1
"R","a1",691,1,1
"R","a1",706,1,1
"R","a1",677,1,1
"R","a1",658,1,1
"R","a1",676,1,1
"R","a1",699,1,1
"R","a4",754,1,4
"R","a4",706,1,4
"R","a4",633,1,4
"R","a4",616,1,4
"R","a4",572,1,4
"R","a4",656,1,4
"R","a4",554,1,4
"R","a4",503,1,4
"R","a4",473,1,4
"R","a4",531,1,4
"R","a4",509,1,4
"R","a4",481,1,4
"R","a4",493,1,4
"R","a4",377,1,4
"R","a4",458,1,4
"R","a4",477,1,4
"R","a1",668,1,1
"R","a1",666,1,1
"R","a1",684,1,1
"R","a1",686,1,1
"R","a1",643,1,1
"R","a1",650,1,1
"R","a1",693,1,1
"R","a1",685,1,1
"R","a1",660,1,1
"R","a1",691,1,1
"R","a1",664,1,1
"R","a1",684,1,1
"R","a1",683,1,1
"R","a1",708,1,1
"R","a1",668,1,1
"R","a1",699,1,1
"R","a1",707,1,1
"R","a1",743,1,1
"R","a1",744,1,1
"R","a1",876,1,1
"R","a1",804,1,1
"R","a1",790,1,1
"R","a1",822,1,1
"R","a1",791,1,1
"R","a1",814,1,1
"R","a1",853,1,1
"R","a1",940,1,1
"R","a1",958,1,1
"R","a1",753,1,1
"R","a1",873,1,1
"R","b1",869,2,1
"R","b1",888,2,1
"R","b1",909,2,1
"R","b1",942,2,1
"R","b1",768,2,1
"R","b1",785,2,1
"R","b1",652,2,1
"R","b1",677,2,1
"R","b1",496,2,1
"R","b1",497,2,1
"R","e1",669,5,1
"R","e1",652,5,1
"R","e1",649,5,1
"R","e1",582,5,1
"R","e1",608,5,1
"R","e1",643,5,1
"R","e1",628,5,1
"R","e1",631,5,1
"R","e1",571,5,1
"R","e1",581,5,1
"R","d1",566,4,1
"R","d1",707,4,1
"R","d1",689,4,1
"R","d1",766,4,1
"R","d1",638,4,1
"R","d1",624,4,1
"R","d1",587,4,1
"R","d1",682,4,1
"R","d1",670,4,1
"R","d1",648,4,1
"R","d1",549,4,1
"R","d1",583,4,1
"R","d1",664,4,1
"R","d1",613,4,1
"R","d3",700,4,3
"R","d3",709,4,3
"R","d3",728,4,3
"R","d3",687,4,3
"R","d6",411,4,6
"R","a1",668,1,1
"R","a1",660,1,1
"R","a1",693,1,1
"R","a1",678,1,1
"R","a1",698,1,1
"R","a1",708,1,1
"R","a1",668,1,1
"R","a1",676,1,1
"R","a1",668,1,1
"R","a1",667,1,1
"R","a1",645,1,1
"R","a1",673,1,1
"R","a1",759,1,1
"R","a1",721,1,1
"R","a1",740,1,1
"R","a1",758,1,1
"R","a1",686,1,1
"R","a1",759,1,1
"R","a1",774,1,1
"R","a1",799,1,1
"R","a1",815,1,1
"R","a1",796,1,1
"R","a1",804,1,1
"R","a1",758,1,1
"R","a1",685,1,1
"R","a1",759,1,1
"R","a1",733,1,1
"R","a1",738,1,1
"R","a1",739,1,1
"R","a1",806,1,1
"R","a1",821,1,1
"R","a1",715,1,1
"R","a1",680,1,1
"R","a1",790,1,1
"R","a1",692,1,1
"R","a1",849,1,1
"R","a1",842,1,1
"R","a1",803,1,1
"R","a1",800,1,1
"R","a1",777,1,1
"R","a1",747,1,1
"R","a1",873,1,1
"R","a1",748,1,1
"R","a1",790,1,1
"R","a1",715,1,1
"R","a1",778,1,1
"R","a1",724,1,1
"R","a1",843,1,1
"R","a1",791,1,1
"R","a1",1053,1,1
"R","b1",863,2,1
"R","b1",1040,2,1
"R","b1",744,2,1
"R","b1",777,2,1
"R","b1",770,2,1
"R","b1",799,2,1
"R","b1",847,2,1
"R","b1",733,2,1
"R","b1",744,2,1
"R","b1",798,2,1
"R","b1",736,2,1
"R","b1",753,2,1
"R","b1",744,2,1
"R","b1",691,2,1
"R","b1",577,2,1
"R","b1",650,2,1
"R","b6",896,2,6
"R","b6",634,2,6
"R","b6",603,2,6
"R","b6",849,2,6
"R","b6",910,2,6
"R","b6",1036,2,6
"R","b6",744,2,6
"R","b6",1477,2,6
"R","b6",1071,2,6
"R","b6",1487,2,6
"R","b6",629,2,6
"R","b6",583,2,6
"R","a3",470,1,3
"R","a3",457,1,3
"R","a5",469,1,5
"R","a5",450,1,5
"R","a5",463,1,5
"R","a5",479,1,5
"R","a5",435,1,5
"R","a5",492,1,5
"R","a5",443,1,5
"R","a5",449,1,5
"R","h5",347,8,5
"R","h5",347,8,5
"R","h4",350,8,4
"R","h4",353,8,4
"R","h4",342,8,4
"R","h4",346,8,4
"R","h4",348,8,4
"R","h4",360,8,4
"R","g4",362,7,4
"R","g4",353,7,4
"R","f4",353,6,4
"R","f4",383,6,4
"R","e4",352,5,4
"R","e4",413,5,4
"R","e4",409,5,4
"R","e4",455,5,4
"R","d4",409,4,4
"R","d4",457,4,4
"R","d3",42,4,3
"R","a1",602,1,1
"R","a1",665,1,1
"R","a1",630,1,1
"R","a1",655,1,1
"R","a1",546,1,1
"R","a1",657,1,1
"R","a1",569,1,1
"R","a1",670,1,1
"R","a1",607,1,1
"R","a1",660,1,1
"R","a1",623,1,1
"R","a1",640,1,1
"R","a1",648,1,1
"R","a1",607,1,1
"R","a1",638,1,1
"R","a1",645,1,1
"R","a1",646,1,1
"R","a1",683,1,1
"R","a1",668,1,1
"R","a1",706,1,1
"R","a1",647,1,1
"R","a1",748,1,1
"R","b1",661,2,1
"R","b1",655,2,1
"R","b1",688,2,1
"R","b1",918,2,1
"R","b1",994,2,1
"R","a1",641,1,1
"R","a1",673,1,1
"R","a1",665,1,1
"R","a1",685,1,1
"R","a1",664,1,1
"R","a1",651,1,1
"R","a1",662,1,1
"R","a1",665,1,1
"R","a1",660,1,1
"R","a1",668,1,1
"R","a1",648,1,1
"R","a1",706,1,1
"R","a1",672,1,1
"R","a1",665,1,1
"R","a1",621,1,1
"R","a1",624,1,1
"R","a1",629,1,1
"R","a1",647,1,1
"R","a1",648,1,1
"R","a1",648,1,1
"R","a1",647,1,1
"R","a1",664,1,1
"R","a1",654,1,1
"R","a1",722,1,1
"R","a1",669,1,1
"R","a1",722,1,1
"R","a1",670,1,1
"R","a1",662,1,1
"R","a1",663,1,1
"R","a1",769,1,1
"R","a1",592,1,1
"R","a1",778,1,1
"R","a1",740,1,1
"R","a1",680,1,1
"R","a1",657,1,1
"R","a1",665,1,1
"R","e1",668,5,1
"R","e1",730,5,1
"R","e1",696,5,1
"R","f1",697,6,1
"R","e1",719,5,1
"R","e1",658,5,1
"R","e1",646,5,1
"R","e1",687,5,1
"R","e1",730,5,1
"R","e1",808,5,1
"R","e1",742,5,1
"R","e1",821,5,1
"R","e1",777,5,1
"R","e1",707,5,1
"R","e1",700,5,1
"R","e1",785,5,1
"R","e1",687,5,1
"R","e1",793,5,1
"R","e1",658,5,1
"R","e1",685,5,1
"R","e1",1177,5,1
"R","e1",791,5,1
"R","e1",734,5,1
"R","e1",687,5,1
"R","e1",706,5,1
"R","e1",723,5,1
"R","e1",705,5,1
"R","e1",707,5,1
"R","e1",658,5,1
"R","e1",692,5,1
"R","e1",654,5,1
"R","e1",644,5,1
"R","e1",689,5,1
"R","e1",770,5,1
"R","e1",695,5,1
"R","e1",744,5,1
"R","e1",640,5,1
"R","e1",702,5,1
"R","e1",644,5,1
"R","a1",668,1,1
"R","a1",685,1,1
"R","a1",615,1,1
"R","a1",665,1,1
"R","a1",683,1,1
"R","a1",648,1,1
"R","a1",641,1,1
"R","a1",659,1,1
"R","a1",646,1,1
"R","a1",658,1,1
"R","a1",682,1,1
"R","a1",675,1,1
"R","a1",687,1,1
"R","a1",650,1,1
"R","a1",684,1,1
"R","a1",679,1,1
"R","a1",631,1,1
"R","a1",653,1,1
"R","a1",668,1,1
"R","a1",654,1,1
"R","a1",678,1,1
"R","a1",668,1,1
"R","a1",684,1,1
"R","a1",626,1,1
"R","a1",693,1,1
"R","a1",655,1,1
"R","a1",639,1,1
"R","a1",678,1,1
"R","a1",708,1,1
"R","a1",724,1,1
"R","e1",862,5,1
"R","e1",784,5,1
"R","e1",830,5,1
"R","e1",738,5,1
"R","e1",891,5,1
"R","e1",820,5,1
"R","e1",815,5,1
"R","e1",730,5,1
"R","e1",760,5,1
"R","e1",751,5,1
"R","e1",800,5,1
"R","e1",821,5,1
"R","e1",808,5,1
"R","e1",806,5,1
"R","e1",860,5,1
"R","e1",789,5,1
"R","e1",746,5,1
"R","e1",761,5,1
"R","e1",779,5,1
"R","e1",747,5,1
"R","e1",628,5,1
"R","e1",700,5,1
"R","f1",764,6,1
"R","f1",829,6,1
"R","f1",796,6,1
"R","f1",842,6,1
"R","f1",926,6,1
"R","f1",739,6,1
"R","f1",768,6,1
"R","f3",1854,6,3
"R","f3",1922,6,3
"R","f3",1917,6,3
"R","f3",1892,6,3
"R","f6",797,6,6
"R","f6",836,6,6
"R","d6",639,4,6
"R","d6",650,4,6
"R","d7",983,4,7
"R","d7",754,4,7
"R","d7",1155,4,7
"R","d7",949,4,7
"R","f7",1775,6,7
"R","a1",600,1,1
"R","a1",600,1,1
"R","a1",613,1,1
"R","a1",638,1,1
"R","a1",595,1,1
"R","a1",580,1,1
"R","a1",640,1,1
"R","a1",574,1,1
"R","a1",586,1,1
"R","a1",613,1,1
"R","a1",618,1,1
"R","a1",590,1,1
"R","a1",595,1,1
"R","a1",573,1,1
"R","a1",631,1,1
"R","a1",646,1,1
"R","a1",647,1,1
"R","a1",644,1,1
"R","a1",653,1,1
"R","a1",648,1,1
"R","b1",656,2,1
"R","b1",669,2,1
"R","b1",632,2,1
"R","b1",648,2,1
"R","b1",628,2,1
"R","b1",641,2,1
"R","b1",631,2,1
"R","b1",639,2,1
"R","b1",663,2,1
"R","b1",670,2,1
"R","b1",656,2,1
"R","b1",788,2,1
"R","b1",716,2,1
"R","b1",769,2,1
"R","b1",767,2,1
"R","b1",724,2,1
"R","b1",821,2,1
"R","b1",795,2,1
"R","b1",844,2,1
"R","b1",861,2,1
"R","b1",839,2,1
"R","b1",885,2,1
"R","b1",891,2,1
"R","b1",938,2,1
"R","b1",1388,2,1
"R","b1",1199,2,1
"R","d1",1039,4,1
"R","d1",777,4,1
"R","d1",876,4,1
"R","d1",825,4,1
"R","d1",925,4,1
"R","d1",1107,4,1
"R","d8",1543,4,8
"R","d8",1071,4,8
"R","d8",1081,4,8
"R","d8",1018,4,8
"R","d8",961,4,8
"R","d8",943,4,8
"R","d8",936,4,8
"R","d8",1513,4,8
"R","d8",914,4,8
"R","d8",1133,4,8
"R","g8",1191,7,8
"R","g8",1130,7,8
"R","g8",1063,7,8
"R","g8",1503,7,8
"R","g8",1332,7,8
"R","g8",1366,7,8
"R","g7",1240,7,7
"R","g7",1173,7,7
"R","g7",832,7,7
"R","g7",834,7,7
"R","g7",851,7,7
"R","g7",860,7,7
"R","g7",816,7,7
"R","g7",812,7,7
"R","f7",738,6,7
"R","f7",805,6,7
"R","f7",879,6,7
"R","f7",867,6,7
"R","c7",907,3,7
"R","c7",978,3,7
"R","c7",937,3,7
"R","c7",1048,3,7
"R","a7",1042,1,7
"R","a7",1028,1,7
"R","a7",1055,1,7
"R","a7",1150,1,7
"R","a7",1138,1,7
"R","a1",668,1,1
"R","a1",666,1,1
"R","a1",629,1,1
"R","a1",682,1,1
"R","a1",627,1,1
"R","a1",651,1,1
"R","a1",630,1,1
"R","a1",683,1,1
"R","a1",691,1,1
"R","a1",668,1,1
"R","a1",616,1,1
"R","a1",637,1,1
"R","a1",609,1,1
"R","a1",624,1,1
"R","a1",644,1,1
"R","a1",643,1,1
"R","a1",593,1,1
"R","a1",653,1,1
"R","a1",670,1,1
"R","a1",669,1,1
"R","a1",678,1,1
"R","a1",722,1,1
"R","a1",761,1,1
"R","a1",702,1,1
"R","a1",692,1,1
"R","a1",685,1,1
"R","a1",728,1,1
"R","a1",706,1,1
"R","c1",751,3,1
"R","c1",762,3,1
"R","c1",694,3,1
"R","c1",784,3,1
"R","c1",686,3,1
"R","c1",745,3,1
"R","c1",708,3,1
"R","c1",808,3,1
"R","c1",797,3,1
"R","c1",825,3,1
"R","c1",738,3,1
"R","c1",783,3,1
"R","c1",685,3,1
"R","c1",652,3,1
"R","c1",706,3,1
"R","c1",645,3,1
"R","c1",611,3,1
"R","d1",812,4,1
"R","c1",799,3,1
"R","c1",867,3,1
"R","c6",887,3,6
"R","c6",827,3,6
"R","c6",854,3,6
"R","c6",814,3,6
"R","c6",822,3,6
"R","c6",946,3,6
"R","c6",1054,3,6
"R","c6",1103,3,6
"R","c6",976,3,6
"R","c6",936,3,6
"R","c6",924,3,6
"R","c6",1024,3,6
"R","c6",1453,3,6
"R","c6",1042,3,6
"R","c6",1497,3,6
"R","c6",489,3,6
"R","c6",627,3,6
"R","c6",552,3,6
"R","c6",584,3,6
"R","c6",555,3,6
"R","c6",299,3,6
"R","c6",584,3,6
"R","c7",977,3,7
"R","a1",641,1,1
"R","a1",667,1,1
"R","a1",699,1,1
"R","a1",615,1,1
"R","a1",706,1,1
"R","a1",670,1,1
"R","a1",526,1,1
"R","a1",541,1,1
"R","a1",558,1,1
"R","a1",669,1,1
"R","a1",602,1,1
"R","a1",617,1,1
"R","a1",597,1,1
"R","a1",662,1,1
"R","a1",679,1,1
"R","a1",685,1,1
"R","a1",600,1,1
"R","a1",525,1,1
"R","a1",689,1,1
"R","a1",654,1,1
"R","a1",669,1,1
"R","a1",704,1,1
"R","a1",660,1,1
"R","a1",700,1,1
"R","a1",702,1,1
"R","a1",691,1,1
"R","a1",684,1,1
"R","a1",738,1,1
"R","a1",693,1,1
"R","a1",762,1,1
"R","a1",730,1,1
"R","a1",753,1,1
"R","a1",699,1,1
"R","a1",747,1,1
"R","a1",667,1,1
"R","a1",798,1,1
"R","a1",752,1,1
"R","a1",799,1,1
"R","a1",790,1,1
"R","a1",853,1,1
"R","a1",895,1,1
"R","a1",873,1,1
"R","a4",784,1,4
"R","a4",799,1,4
"R","a1",777,1,1
"R","a1",822,1,1
"R","a1",859,1,1
"R","a1",852,1,1
"R","a1",822,1,1
"R","a1",815,1,1
"R","a1",868,1,1
"R","a1",935,1,1
"R","a1",891,1,1
"R","a1",894,1,1
"R","a1",1011,1,1
"R","a1",1000,1,1
"R","b1",953,2,1
"R","b1",904,2,1
"R","b2",949,2,2
"R","b2",952,2,2
"R","b2",941,2,2
"R","b2",1114,2,2
"R","b2",1244,2,2
"R","b2",891,2,2
"R","b2",945,2,2
"R","b2",1022,2,2
"R","b2",923,2,2
"R","b2",993,2,2
"R","b2",913,2,2
"R","b2",974,2,2
"R","b2",1073,2,2
"R","b2",991,2,2
"R","b2",1395,2,2
"R","b2",896,2,2
"R","b1",852,2,1
"R","b1",851,2,1
"R","b1",1107,2,1
"R","b1",925,2,1
"R","b1",880,2,1
"R","b1",930,2,1
"R","b1",951,2,1
"R","b1",987,2,1
"R","b1",945,2,1
"R","b1",777,2,1
"R","b1",844,2,1
"R","b1",653,2,1
"R","b1",972,2,1
"R","b1",1149,2,1
"R","f1",786,6,1
"R","f1",1037,6,1
"R","f1",1107,6,1
"R","f1",1310,6,1
"R","f1",1326,6,1
"R","f1",1630,6,1
"R","f1",1732,6,1
"R","a1",668,1,1
"R","a1",660,1,1
"R","a1",693,1,1
"R","a1",678,1,1
"R","a1",658,1,1
"R","a1",671,1,1
"R","a1",631,1,1
"R","a1",628,1,1
"R","a1",710,1,1
"R","a1",698,1,1
"R","a1",662,1,1
"R","a1",654,1,1
"R","a1",654,1,1
